chunk_id,text,wiki_id,chunk_length
iPhone_11_Taptic_Engine_Replacement_1,"## Remove the pentalobe screws
Before you begin, discharge your iPhone battery below 25%. A charged lithium-ion battery can catch fire and/or explode if accidentally punctured.
Power off your iPhone before beginning disassembly.
Remove the two 6.7 mm-long pentalobe screws at the bottom edge of the iPhone.
Opening the iPhone's display will compromise its waterproof seals. Have replacement seals ready before you proceed past this step, or take care to avoid liquid exposure if you reassemble your iPhone without replacing the seals.


## Mark your opening picks
If inserted too far, an opening pick can damage your device. Follow this step to mark your pick and prevent damage.
Measure 3 mm from the tip and mark the opening pick with a permanent marker.
You can also mark the other corners of the pick with different measurements.
Alternatively, [link|https://guide-images.cdn.ifixit.com/igi/pQGATIGUbViSB4gB.full|tape a coin to a pick|new_window=true] 3 mm from the tip.",iPhone_11_Taptic_Engine_Replacement,235
iPhone_11_Taptic_Engine_Replacement_2,"## Tape over any cracks
If your iPhone has a cracked screen, keep further breakage contained and prevent bodily harm during your repair by taping over the glass.
Lay overlapping strips of clear packing tape over the iPhone's screen until the whole face is covered.
Wear safety glasses to protect your eyes from any glass shaken free during the repair.
If you can't get the suction cup to stick in the next few steps, fold a strong piece of tape (such as duct tape) into a handle and lift the screen with that instead.
If all else fails, you can superglue the suction cup to the screen.",iPhone_11_Taptic_Engine_Replacement,130
iPhone_11_Taptic_Engine_Replacement_3,"## Anti-Clamp instructions
The next three steps demonstrate the [product|IF145-513|Anti-Clamp], a tool we designed to make the opening procedure easier. ***If you aren't using the Anti-Clamp, skip down three steps for an alternate method.***
For complete instructions on how to use the Anti-Clamp, [guide|152309|check out this guide|new_window=true].
Pull the blue handle backwards to unlock the Anti-Clamp's arms.
Slide the arms over either the left or right edge of your iPhone.
Position the suction cups near the bottom edge of the iPhone—one on the top, and one on the bottom.
Squeeze the cups together to apply suction to the desired area.
If you find that the surface of your iPhone is too slippery for the Anti-Clamp to hold onto, you can [guide|159595|use tape|new_window=true] to create a grippier surface.


## Step 3
Pull the blue handle forward to lock the arms.
Turn the handle clockwise 360 degrees or until the cups start to stretch.
Make sure the suction cups remain aligned with each other. If they begin to slip out of alignment, loosen the suction cups slightly and realign the arms.",iPhone_11_Taptic_Engine_Replacement,277
iPhone_11_Taptic_Engine_Replacement_4,"## Step 4
[guide|25705|Heat an iOpener|new_window=true] and thread it through the arms of the Anti-Clamp.
You can also use a [guide|157348|hair dryer|new_window=true], [guide|151116|heat gun|new_window=true], or hot plate—but extreme heat can damage the display and/or internal battery, so proceed with care.
Fold the iOpener so it lays on the bottom edge of the iPhone.
Wait one minute to give the adhesive a chance to release and present an opening gap.
Insert an opening pick into the gap under the screen and the plastic bezel, ***not the screen itself.***
If the Anti-Clamp doesn't create a sufficient gap, apply more heat to the area and rotate the handle a quarter turn.
Don't crank more than a quarter turn at a time, and wait one minute between turns. Let the Anti-Clamp and time do the work for you.
***Skip the next three steps.***",iPhone_11_Taptic_Engine_Replacement,235
iPhone_11_Taptic_Engine_Replacement_5,"## Heat the lower edge of the phone
Heating the lower edge of the iPhone helps soften the adhesive securing the display, making it easier to open.
Use a hairdryer or heat gun or [https://www.ifixit.com/Guide/iOpener+Heating/25705|prepare an iOpener|new_window=true] and apply it to the lower edge of the iPhone for about a minute.


## Step 6
If you're using a single suction handle, apply it to the bottom edge of the phone, while avoiding the curved portion of the glass.",iPhone_11_Taptic_Engine_Replacement,129
iPhone_11_Taptic_Engine_Replacement_6,"## Step 6
If you're using a single suction handle, apply it to the bottom edge of the phone, while avoiding the curved portion of the glass.


## Lift the display slightly
Pull up on the suction cup with firm, constant pressure to create a slight gap between the front panel and rear case.
Insert an opening pick into the gap under the [link|https://guide-images.cdn.ifixit.com/igi/wIr4Mt4kTQPHBIOX.full|screen and the plastic bezel|new_window=true], ***not the screen itself.***
The watertight adhesive holding the display in place is very strong; creating this initial gap takes a significant amount of force. ***If you're having a hard time opening a gap, apply more heat, and gently rock the screen up and down to weaken the adhesive*** until you create enough of a gap to insert your tool.


## Separate the screen adhesive
Slide the opening pick around the lower left corner and up the left edge of the iPhone, slicing through the adhesive holding the display in place.
Don't insert your pick more than 3 mm, as you may damage internal components.",iPhone_11_Taptic_Engine_Replacement,263
iPhone_11_Taptic_Engine_Replacement_7,"## Screen information
There are delicate cables along the right edge of your iPhone. ***Don't insert your pick here***, as you may damage the cables.


## Step 10
Re-insert your pick at the bottom edge of the iPhone, and slide it up the right side to continue separating the adhesive.
Don't insert your pick more than 3 mm, as you may damage the display cables.


## Step 11
The top edge of the display is secured with both glue and clips.
Gently pull the right edge of the display '''''down''''' slightly (in the direction of the Lightning port).
Insert your pick into the top-right corner of the phone.


## Step 12
Continue pulling the display down (toward the Lightning port) as needed in order to make a gap large enough for the pick.
Slide the pick to the top left corner and cut any remaining adhesive securing the display.
Don't insert your pick more than 3 mm, as you may damage the Face ID sensor array.


## Remove the suction cup
Pull the small nub on the suction cup to detach it from the front panel.",iPhone_11_Taptic_Engine_Replacement,244
iPhone_11_Taptic_Engine_Replacement_8,"## Remove the suction cup
Pull the small nub on the suction cup to detach it from the front panel.


## Open the iPhone
Open the iPhone by swinging the display up from the left side, like the back cover of a book.
Don't try to fully separate the display yet, as several fragile ribbon cables still connect it to the iPhone's logic board.
Prop the display up against something sturdy.
During reassembly, lay the display in position, align the clips along the top edge, and carefully press the top edge into place before snapping the rest of the display down. If it doesn't click easily into place, check the condition of the clips around the perimeter of the display and make sure they aren't bent.


## Step 1
To access the screws in the following step, tilt the display by slightly lifting its lower edge.
Be careful not to strain or tear the display cables.",iPhone_11_Taptic_Engine_Replacement,192
iPhone_11_Taptic_Engine_Replacement_9,"## Step 1
To access the screws in the following step, tilt the display by slightly lifting its lower edge.
Be careful not to strain or tear the display cables.


## Unscrew the battery connector cover
Use a Y000 driver to remove the three 1.1 mm-long screws securing the battery connector bracket.
Throughout this repair, [https://www.ifixit.com/Store/Tools/Magnetic-Project-Mat/IF145-167-4|keep track of each screw|new_window=true] and make sure it goes back exactly where it came from.
During reassembly, this is a good point to power on your iPhone and test all functions before you seal the display in place. Be sure to power your iPhone back down completely before you continue working.


## Remove the battery connector cover
Remove the bracket.


## Disconnect the battery
Use a spudger or a clean fingernail to pry the battery connector up from its socket on the logic board.
Try not to damage the black silicone seal surrounding this and other board connections. These seals provide extra protection against water and dust intrusion.
Bend the connector slightly away from the logic board to prevent it from accidentally contacting the socket.",iPhone_11_Taptic_Engine_Replacement,259
iPhone_11_Taptic_Engine_Replacement_10,"## Unscrew the logic board cover screws
Use a Y000 driver to remove the five 1.1 mm screws securing the logic board cover bracket.


## Remove the logic board cover bracket
Remove the bracket.


## Disconnect the display
Use a spudger or a fingernail to disconnect the LCD panel cable connector.
Disconnect the digitizer connector next to it.


## Disconnect the front sensors
Use the point of a spudger or a fingernail to disconnect the front panel sensor assembly connector.


## Remove the display assembly
Remove the display assembly.
During reassembly, pause here if you wish to [https://www.ifixit.com/Guide/iPhone+Display+Adhesive+Replacement/93983|replace the waterproof adhesive around the edges of the display|new_window=true].


## Step 1
Use a Phillips driver to remove the three screws securing the Taptic Engine:
Two 1.8 mm screws
One 1.9 mm screw


## Step 2
Remove the bracket covering the Taptic Engine flex cable connector.


## Step 3
Use a spudger to disconnect the Taptic Engine flex cable by prying it straight up from its socket.",iPhone_11_Taptic_Engine_Replacement,266
iPhone_11_Taptic_Engine_Replacement_11,"## Step 3
Use a spudger to disconnect the Taptic Engine flex cable by prying it straight up from its socket.


## Step 4
Remove the Taptic Engine.
Compare your new replacement part to the original part—you may need to transfer remaining components or remove adhesive backings from the new part before installing.

***To reassemble your device, follow the above steps in reverse order.***

Take your e-waste to an [[E-Waste|R2 or e-Stewards certified recycler|new_window=true]].

Repair didn’t go as planned? Check out our [link|https://www.ifixit.com/Answers/Device/iPhone%2011|iPhone 11 Answers community] for troubleshooting help.",iPhone_11_Taptic_Engine_Replacement,171
iPhone_Camera_Repair_0,"# iPhone Camera Repair
[video|https://www.youtube.com/watch?v=jQ-c_GR7_kA&t=66s]


###Tools Required:

 - Pro Tech Toolkit


###Parts Required:

 - iPhone 11 Rear Camera


## Step 1
Today, REWA LAB will share with you a repair case of an iPhone camera and  walk you through some knowledge of iPhone camera repair.
Open the phone camera. When taking photos with the wide-angle camera, cracks appear. The ultra-wide camera works fine. We can judge that the optical filter of the wide-angle camera is damaged.


## Step 2
We can judge that the optical filter of the wide-angle camera is damaged. Then we disassemble the phone and try to repair the camera. First of all, put the camera on the specialized Heating Platform at 100 °C.
When the temperature reaches 100 °C,  remove black adhesive around the camera with a Sculpture Knife. Then pry up the wide-angle camera.
Attach the camera to the specialized holder. Before repair, apply protection tape to the camera.",iPhone_Camera_Repair,230
iPhone_Camera_Repair_1,"## Step 3
Separate the camera edges with a Sculpture Knife. Next, remove the metal cover with Hot Air Gun at 120 °C.
Keep heating with Hot Air Gun at 120 °C. Remove black adhesive with [product|IF145-020|Tweezers]. Apply some Paste Flux.
Separate the motor from the CMOS with ultrathin Soldering Iron at 380 °C


## Step 4
It can be seen that the optical filter is broken while the motor and blue lens are good. If the motor is damaged, the camera will fail to focus or shake. A motor replacement can help you solve the problem.
The middle part of the motor is the blue lens. If the blue lens is damaged, the camera will become blurry. The solution is to replace the blue lens.
Then we replace the cracked optical filter with a new one.


## Step 5
Apply some UV adhesive to the broken optical filter.
Put the new optical filter in position.
Solidify with a UV Lamp.


## Step 6
Remove side adhesive with Hot Air Gun.
Then push the cracked optical filter out with the specialized holder.
Remove residual shards and black adhesive with Hot Air Gun.",iPhone_Camera_Repair,242
iPhone_Camera_Repair_2,"## Step 6
Remove side adhesive with Hot Air Gun.
Then push the cracked optical filter out with the specialized holder.
Remove residual shards and black adhesive with Hot Air Gun.


## Step 7
Then remove dust spots with a specialized swab. Please be extremely careful not to damage the CMOS during operation. If the CMOS is damaged, the camera will be unrepairable.
Then apply some UV adhesive and a new optical filter. Solidify with UV Lamp.


## Step 8
Then we assemble the camera. Apply some Paste Flux around the motor. Solder the motor with the CMOS with Soldering Iron. Clean the camera with alcohol.
Next, we install the wide-angle camera for testing. The camera works fine. Apply B7000 to fix the wide-angle camera. That’s all for the optical filter replacement of iPhone camera.
To reassemble your device, follow these instructions in reverse order.",iPhone_Camera_Repair,194
iPhone_13_0,"iPhone 13
Apple's mainstream 2021 iPhone was released on September 24th and comes with a 6.1"" OLED display, a dual 12 MP camera system, and in five available colors. Successor to the iPhone 12.
== News ==

The iFixit team opened up the iPhone 13 alongside the 13 Pro in a livestream teardown extravaganza! Check that out [link|https://youtu.be/5pYRatrnnPo|here]!

Dysfunctional Face ID is plaguing display replacements for the entire iPhone 13 lineup in early tests—what other part-swapping nightmares does the iPhone 13 hold? Read more at [link|https://www.ifixit.com/News/52924/the-parts-you-can-and-cant-swap-between-iphone-13-models|The Parts You Can and Can’t Swap Between iPhone 13 Models].

== Background ==

The regular version of the iPhone 13 series. Its other siblings are the iPhone 13 mini, the iPhone 13 Pro, and the iPhone 13 Pro Max. With its identifying feature being the updated diagonal camera arrangement, the iPhone 13 series keeps the same squared-off edges as the previous generation iPhone 12.",iPhone_13,260
iPhone_13_1,"Featuring higher storage capacities, an updated A15 Bionic processor, and sensor-shift camera technology, the iPhone 13 starts at 128 GB and is available in Midnight, Starlight, (Product) Red, Blue, and Pink.

The iPhone 13 starts at $799 and can be identified by model numbers A2482, A2631, A2634, A2635, and A2633 depending on region.

== Identification ==

You can identify the iPhone 13 by finding one of the model numbers either on the inner edge of the SIM card tray or within the phone's Settings app:

* ***A2482***
* ***A2631***
* ***A2633***
* ***A2634***
* ***A2635***

You can find the model number through the phone's UI by going to the ***Settings*** app and navigating to ***General*** > ***About***. Tap on the number listed in the ***Model Number*** section and it should change to a format that looks like the numbers above.",iPhone_13,249
iPhone_13_2,"The iPhone 13 features a 6.1 in (diagonal) flat glass screen, thin black bezels, and a notch at the top of the screen to accommodate a speaker and selfie camera. The back cover is glass and the edge frame is made from flat anodized aluminum.

Volume controls and the SIM tray can be found on the left edge while the power button is situated on the right. A rectangular camera ""bump"" containing two diagonally-aligned cameras protrudes slightly from the back case. This model has no home button.

The iPhone 13 can be differentiated from the iPhone 12 smaller screen notch and diagonally oriented cameras (relative to the vertically aligned cameras on the 12).

== Specifications ==

***Announce date***: September 14th, 2021

***Operating System***: iOS 15

***Display:***

* 6.1-inch “Super Retina XDR” OLED
* Ceramic Shield glass technology
* Multi‑touch
* Haptic Touch
* 2532 × 1170 pixel resolution (460 ppi)
* 2,000,000:1 contrast ratio (typical)
* True Tone
* P3 wide color gamut
* 800 nits max brightness; 1200 nits max HDR (typical)
* Fingerprint-resistant oleophobic coating",iPhone_13,269
iPhone_13_3,"***Double primary camera:***

* True Tone flash with Slow Sync
* 4K video recording up to 60 fps
* Wide-angle module
** 12 MP
** ƒ/1.6 aperture
** Sensor-shift optical image stabilization (OIS)
** Autofocus with 100% Focus Pixels
** Seven-element lens
* Ultra-wide module (120° field of view, 2x optical zoom out)
** 12 MP
** ƒ/2.4 aperture
** Five-element lens

***TrueDepth selfie camera with Face ID:***

* 12 MP
* ƒ/2.2 aperture
* 4K video recording, up to 60 fps
* Retina Flash

***Processor***: A15 Bionic with 16-core Neural Engine

* 5 nm process
* 6-core CPU
* 4-core GPU

***RAM***: 4 GB

***Storage***: 128, 256, or 512 GB

***Battery:*** 3227 mAh, 12.41 Wh

***Sensors***:",iPhone_13,236
iPhone_13_4,"***Battery:*** 3227 mAh, 12.41 Wh

***Sensors***:

* Face ID
* Barometer
* Three-axis gyro
* Accelerometer
* Proximity sensor
* Ambient light sensor

***Wireless Connectivity***:

* 802.11ax Wi‑Fi 6 with 2x2 MIMO
* 5G (sub-6 GHz and mmWave)
* Gigabit LTE with 4x4 MIMO and LAA
* Bluetooth 5.0
* Apple-designed U1 Ultra Wideband chip for spatial awareness
* NFC

***Dimensions***: 5.78 × 2.82 × 0.30 in (146.7 × 71.5 × 7.65 mm)

***Weight***: 174 g (6.14 oz)

***Water Resistance:*** IP68

***Colors***: Midnight, Starlight, (Product) Red, Blue, and Pink

== Additional Information ==",iPhone_13,215
iPhone_13_5,"***Water Resistance:*** IP68

***Colors***: Midnight, Starlight, (Product) Red, Blue, and Pink

== Additional Information ==

* [link|https://support.apple.com/en-us/111872|Apple: Official Tech Specs]
* [link|https://en.wikipedia.org/wiki/IPhone_13|Wikipedia: iPhone 13]",iPhone_13,98
How_to_Fix_iPhone_13_Face_ID_Not_Working_0,"# How to Fix iPhone 13 Face ID Not Working
[video|https://www.youtube.com/watch?v=LxKr0gJVpJ8&t=31s]


###Tools Required:

 - None


###Parts Required:

 - None


## Step 1
Recently, Phone Repair Guru posted a video about iPhone 13 screen replacement. After replacement, “Important Display Message” pops up. What’s worse, Face ID is not available. Since the iPhone 13 screen includes no flood illuminator module and all the parts for the TrueDepth system are housed in the iPhone itself.
REWA LAB speculates that the chip on the original screen has saved Face ID data. Transferring the chip to the new screen might solve the problem. Today, let’s verify this speculation


## Step 2
In the first place, we test the Face ID function of iPhone 13. True Tone function is normal. Face ID can be set up and is working fine
Then we disassemble the phone and try to replace the screen with an original and genuine one. Remove the original screen.


## Step 3
Detach the sensor flex cable with Hot Air Gun at 100 °C. Please be careful not to damage the flex cable when you remove it .
Attach the removed sensor flex cable to the new screen. Install the screws. Connect the new screen. Turn on the phone.",How_to_Fix_iPhone_13_Face_ID_Not_Working,288
How_to_Fix_iPhone_13_Face_ID_Not_Working_1,"## Step 4
“Important Display Message” appears. Face ID can’t be set up. True Tone disappears.


## Step 5
Next, we try to transfer the IC on the original screen to the new screen. Remove the new screen. To prevent scratches on the screen during operations,  apply a protective film to the screen.
Heat the screen flex cable with Hot Air Gun at 100 °C. Gently pull up the flex cable.
To protect the screen, insert the reballing stencil under the flex cable for insulation.


## Step 6
Apply high-temperature tape.
Remove black adhesive around the chip with Hot Air Gun at 240 °C.
To remove the chip, set the temperature to 300 °C and airflow to 6 .


## Step 7
Apply some middle-temperature Solder Paste.
Clean the bonding pads with Soldering Iron at 360 °C and solder wick.
Keep cleaning the bonding pads with PCB Cleaner.",How_to_Fix_iPhone_13_Face_ID_Not_Working,191
How_to_Fix_iPhone_13_Face_ID_Not_Working_2,"## Step 7
Apply some middle-temperature Solder Paste.
Clean the bonding pads with Soldering Iron at 360 °C and solder wick.
Keep cleaning the bonding pads with PCB Cleaner.


## Step 8
Next, remove the chip on the original screen with the same method.
Clean tin on the chip of the original screen. Apply some middle-temperature Solder Paste to the bonding pads. Clean tin and black adhesive on the bonding pads of the chip with Solder Wick. Keep cleaning the bonding pads with PCB Cleaner.
Next, reball the chip. Put the reballing stencil in position. Apply a layer of middle-temperature Solder Paste evenly.


## Step 9
After the solder balls are formed, clean with PCB cleaner. Apply Paste Flux to the bonding pads of the new screen.
Align the chip of the original screen. Solder the chip with Hot Air Gun at 300 °C. Remove high-temperature tape after the flex cable has cooled.


## Step 10
Connect the screen. Turn on the phone. There is no “Important Display Message”.
Face ID can be set up and is working fine. But True Tone hasn’t been restored.
To reassemble your device, follow these instructions in reverse order.",How_to_Fix_iPhone_13_Face_ID_Not_Working,260
Restart_Apple_iPhone_13_0,"# Restart Apple iPhone 13



###Tools Required:

 - None


###Parts Required:

 - None


## Restart Device
Quickly press and release the volume down button.
Quickly press and release the volume up button.
Press & Hold the Side Button until the Apple logo appears
Keep holding the buttons until the recovery mode screen appears, may know if you want to get in recovery mode. Done.",Restart_Apple_iPhone_13,80
Screen_Removal_0,"# Screen Removal
This is a prerequisite-only guide! This guide is part of another procedure and isn't meant to be used alone.


###Tools Required:

 - P2 Pentalobe Screwdriver iPhone

 - iOpener

 - Suction Handle

 - iFixit Opening Picks (Set of 6)

 - Phillips #00 Screwdriver

 - Tri-point Y000 Screwdriver

 - Tweezers

 - Spudger

 - Safety Glasses

 - Packing Tape

 - iSclack


###Parts Required:

 - iPhone 13 Screen

 - iPhone 13 Display Assembly Adhesive

 - NuGlas Tempered Glass Screen Protector for iPhone 13/13 Pro/14


## Disconnect the display cable
Use a spudger or a fingernail to disconnect the display cable connector.
To re-attach [https://www.ifixit.com/Guide/Recognizing+&+Disconnecting+Cable+Connectors/25629#s70308|press connectors|new_window=true] like this one, carefully align and press down on one side until it clicks into place, then repeat on the other side. Do not press down on the middle. If the connector is misaligned, the pins can bend, causing permanent damage.",Screen_Removal,261
Screen_Removal_1,"## Unscrew the front sensor connector cover
Remove three screws securing the front sensor connector cover:
One 1.7 mm Phillips screw
One 1.3 mm Phillips screw
One 1.8 mm Y000 screw


## Remove the front sensor connector cover
Swing the cover up from the center of the phone until the small clip by the edge of the phone unhooks.


## Step 4
Remove the cover.
During reassembly, insert the [link|https://guide-images.cdn.ifixit.com/igi/RvHNkJyhAYi1VsAV.full|clip on the left edge|new_window=true] into its slot first, then hinge the rest of the cover into place.


## Disconnect the front sensors
Use a spudger or a fingernail to disconnect the front sensor assembly cable connector.",Screen_Removal,187
Screen_Removal_2,"## Disconnect the front sensors
Use a spudger or a fingernail to disconnect the front sensor assembly cable connector.


## Remove the screen
Remove the screen.
During reassembly, pause here if you wish to [https://www.ifixit.com/Guide/iPhone+Display+Adhesive+Replacement/93983|replace the waterproof adhesive around the edges of the display|new_window=true].
Compare your new replacement part to the original part—you may need to transfer remaining components or remove adhesive backings from the new part before installing.

***To reassemble your device, follow these instructions in reverse order.***

Take your e-waste to an [[E-Waste|R2 or e-Stewards certified recycler|new_window=true]].

Repair didn’t go as planned? Try some [[Troubleshooting Problems After a Repair|basic troubleshooting]], or ask our [link|https://www.ifixit.com/Answers/Device/iPhone%2013|iPhone 13 Answers community] for help.",Screen_Removal,245
iPhone_13_Battery_Disconnection_0,"# iPhone 13 Battery Disconnection
***This is a prerequisite-only guide! This guide is part of another procedure and is not meant to be used alone.***

Follow this guide to disconnect the battery on an iPhone 13.


###Tools Required:

 - P2 Pentalobe Screwdriver iPhone

 - iOpener

 - Suction Handle

 - iFixit Opening Picks (Set of 6)

 - Phillips #00 Screwdriver

 - Tweezers

 - Spudger


###Parts Required:

 - None


## Remove the pentalobe screws
***Caution:*** Before you begin, discharge your iPhone battery below 25%. A charged lithium-ion battery can catch fire and/or explode if accidentally punctured.
Power off your iPhone before beginning disassembly.
Remove the two 6.8 mm-long pentalobe P2 screws at the bottom edge of the iPhone.
Opening the iPhone's display will compromise its waterproof seals. Have replacement seals ready before you proceed past this step, or take care to avoid liquid exposure if you reassemble your iPhone without replacing the seals.",iPhone_13_Battery_Disconnection,240
iPhone_13_Battery_Disconnection_1,"## Tape over any cracks
If your iPhone has a cracked screen, keep further breakage contained and prevent bodily harm during your repair by taping over the glass.
Lay overlapping strips of clear packing tape over the iPhone's screen until the whole face is covered.
Wear safety glasses to protect your eyes from any glass shaken free during the repair.
If you can't get the suction cup to stick in the next few steps, fold a strong piece of tape (such as duct tape) into a handle and lift the screen with that instead.
If all else fails, you can superglue the suction cup to the screen.",iPhone_13_Battery_Disconnection,130
iPhone_13_Battery_Disconnection_2,"## Anti-Clamp instructions
The next three steps demonstrate [product|IF145-513|the Anti-Clamp], a tool we designed to make the opening procedure easier. ***If you aren't using the Anti-Clamp, skip down three steps for an alternate method.***
For complete instructions on how to use the Anti-Clamp, [guide|152309|check out this guide|new_window=true].
Pull the blue handle backwards to unlock the Anti-Clamp's arms.
Slide the arms over either the left or right edge of your iPhone.
Position the suction cups near the bottom edge of the iPhone—one on the front, and one on the back.
Squeeze the cups together to apply suction to the desired area.
If you find that the surface of your iPhone is too slippery for the Anti-Clamp to hold onto, you can [guide|159595|use tape|new_window=true] to create a grippier surface.


## Step 3
Pull the blue handle forwards to lock the arms.
Turn the handle clockwise 360 degrees or until the cups start to stretch.
Make sure the suction cups remain aligned with each other. If they begin to slip out of alignment, loosen the suction cups slightly and realign the arms.",iPhone_13_Battery_Disconnection,277
iPhone_13_Battery_Disconnection_3,"## Step 4
Support your iPhone on something sturdy such as a hardcover book so it rests hands-free and parallel to the ground; this makes it easier to work with in the following steps.
Use a hair dryer to heat along the bottom edge of the iPhone. The screen should feel slightly too hot to touch.
For complete instructions on how to use a hair dryer, [link|https://www.ifixit.com/Guide/How+to+Use+a+Hair+Dryer+to+Soften+Adhesive/157348|new_window=true|check out this guide].
Wait one minute to give the adhesive a chance to release and present an opening gap.
Insert an opening pick under the screen's plastic bezel when the Anti-Clamp creates a large enough gap.
If the Anti-Clamp doesn't create a sufficient gap, apply more heat to the area and rotate the handle a quarter turn.
Don't crank more than a quarter turn at a time, and wait one minute between turns. Let the Anti-Clamp and time do the work for you.
***Skip the next three steps.***",iPhone_13_Battery_Disconnection,248
iPhone_13_Battery_Disconnection_4,"## Heat the bottom edge
Use a [link|https://www.ifixit.com/Guide/How+to+Use+a+Hair+Dryer+to+Soften+Adhesive/157348|new_window=true|hair dryer] or a [link|https://www.ifixit.com/Guide/How+to+Use+a+Heat+Gun+to+Soften+Adhesive/151116|new_window=true|heat gun] to heat the bottom edge of the iPhone for 90 seconds or until the screen is slightly too hot to touch.
Never leave your hair dryer in one spot for an extended period of time.


## Apply a suction cup
If you're using a single suction handle, apply it to the bottom edge of the phone, while avoiding the very edge of the glass.",iPhone_13_Battery_Disconnection,189
iPhone_13_Battery_Disconnection_5,"## Apply a suction cup
If you're using a single suction handle, apply it to the bottom edge of the phone, while avoiding the very edge of the glass.


## Lift the screen slightly
Pull up on the suction cup with firm, constant pressure to create a slight gap between the screen and the frame.
Insert an opening pick into the gap [https://guide-images.cdn.ifixit.com/igi/JRLPxnWrFi2XoeGy.full|under the screen's plastic bezel|new_window=true].
The watertight adhesive holding the screen in place is very strong; creating this initial gap takes a significant amount of force. If you're having a hard time opening a gap, apply more heat, and gently rock the screen up and down to weaken the adhesive until you create enough of a gap to insert your tool.


## Heat the right edge
Use a hair dryer to heat the right edge of the iPhone (the edge with the power button) for 90 seconds or until the screen is slightly too hot to touch.",iPhone_13_Battery_Disconnection,233
iPhone_13_Battery_Disconnection_6,"## Heat the right edge
Use a hair dryer to heat the right edge of the iPhone (the edge with the power button) for 90 seconds or until the screen is slightly too hot to touch.


## Separate the right adhesive
Slide the opening pick around the bottom right corner of the iPhone to separate its adhesive.
Continue sliding up the right edge of the iPhone until you reach the top right corner.
Don't insert your pick more than 3 mm, as you may damage internal components.
Leave the pick in the top right corner before continuing.


## Step 10
Use a hair dryer to heat the top edge of the iPhone for 90 seconds or until the screen is slightly too hot to touch.


## Step 11
Slide the opening pick around the top right corner of the iPhone to separate the top adhesive.
Don't insert your pick more than 3 mm, as you may damage the top sensors.
Leave the pick in the top left corner before continuing.


## Heat the left edge
Use a hair dryer to heat the left edge of the iPhone for 90 seconds or until the screen is slightly too hot to touch.


## Screen information
There are delicate cables along the left edge of your iPhone. ***Don't insert your pick here***, as you may damage the cables.",iPhone_13_Battery_Disconnection,268
iPhone_13_Battery_Disconnection_7,"## Screen information
There are delicate cables along the left edge of your iPhone. ***Don't insert your pick here***, as you may damage the cables.


## Separate the left adhesive
Insert a second opening pick in the bottom left corner of the iPhone.
Twist both picks simultaneously until the left edge clips release.
Apply the twisting force gradually.
If you're having trouble separating the adhesive, reheat the left edge.


## Open the iPhone
If you haven't removed your suction handle, remove it now.
Rotate your iPhone so the right edge faces you.
Open the iPhone by swinging the display up from the right side, like the front cover of a book.
Don't try to fully separate the display yet, as several fragile ribbon cables still connect it to the iPhone's logic board.
Lean the display against something to keep it propped up while you're working on the phone.
During reassembly, lay the display in position, align the clips along the top edge, and carefully press the top edge into place before snapping the rest of the display down. If it doesn't click easily into place, check the condition of the clips around the perimeter of the display and make sure they aren't bent.",iPhone_13_Battery_Disconnection,260
iPhone_13_Battery_Disconnection_8,"## Unscrew the battery and display connector cover
Use a Phillips screwdriver to remove the three 1.3 mm screws securing the battery and display connector cover.
Throughout this repair, [https://www.ifixit.com/Store/Tools/Magnetic-Project-Mat/IF145-167-4|keep track of each screw|new_window=true] and make sure it goes back exactly where it came from to avoid damaging your iPhone.
During reassembly, this is a good point to power on your iPhone and test all functions before you seal the display in place. Be sure to power your iPhone back down completely before you continue working.


## Remove the battery and display connector cover
Remove the cover.


## Disconnect the battery
Use a spudger or a clean fingernail to pry the battery connector up from its socket on the logic board.
Try not to damage the black silicone seal surrounding this and other board connections. These seals provide extra protection against water and dust intrusion.
Bend the connector slightly away from the logic board to prevent it from accidentally making contact with the socket and providing power to the phone during your repair.
To reassemble your device, follow these instructions in reverse order.",iPhone_13_Battery_Disconnection,257
iPhone_13_No_Power_Easy_Solution_0,"# iPhone 13 No Power Easy Solution



###Tools Required:

 - iPad Rehab Short Killer

 - Seek Compact Pro


###Parts Required:

 - None


## Check the iPhone 13 on DC Power
Prompt to boot and we see that the current jumps to 1.9 AMPs and hangs out.
That is a short circuit.


## Diode mode to find the shorted line
Diode mode around (red probe on ground) to find the line that is short.
Don't fall in love with the cap that you find that shows you the shorted line.  It doesn't mean that it is the cause of the shorted line, though it could be.
If the line is short anywhere, the line is short everywhere.


## Determine the line with the short
This line is short, it looks alot like our 3PV0 Nand Power line that drives power  for the Nand chip in every phone.
That is a common line for shorts.
Now determine which of these components on the line are the cause of the short.


## Check with thermal cam
Connect with DC power (make note of the connector direction for the 13 on the squid)
Prompt to boot and look for heat near the NAND chip.
That cap is the cause of the short.",iPhone_13_No_Power_Easy_Solution,259
