chunk_id,text,wiki_id,chunk_length
iPhone_5_Lightning_Connector_and_Headphone_Jack_Replacement_11,"## Step 7
Use [product|IF145-020|tweezers] to gently pull and remove the rubber microphone sleeve off of the microphone. Transfer the sleeve onto the replacement part.
Compare your new replacement part to the original part. You may need to transfer remaining components or remove adhesive backings from the new part before installing.

To reassemble your device, follow these instructions in reverse order.

Take your e-waste to an [[E-Waste|R2 or e-Stewards certified recycler|new_window=true]].

Repair didn’t go as planned? Check out our [link|https://www.ifixit.com/Answers/Device/iPhone%205|iPhone 5 Answers community] for troubleshooting help.",iPhone_5_Lightning_Connector_and_Headphone_Jack_Replacement,166
How_to_Force_Restart_an_iPhone_5c_0,"# How to Force Restart an iPhone 5c
Use this guide to force restart your iPhone 5c when it is frozen and not responding. Force restarts are very simple and require no tools.


###Tools Required:

 - None


###Parts Required:

 - None


## Step 1
Press and hold the Home button.
While holding the Home button, press and hold the Sleep/Wake button.


## Step 2
Continue holding both buttons for about 10 seconds, until the Apple logo appears.",How_to_Force_Restart_an_iPhone_5c,101
iPhone_5c_Home_Button_Replacement_0,"# iPhone 5c Home Button Replacement
Use this guide to replace the home button cover. Follow the [guide|21225|home button ribbon cable guide] to replace the actual mechanical home button.

You can also use this guide to replace the '''[https://www.ifixit.com/Guide/iPhone+5c+Home+Button+Replacement/23102#s60203|home button bracket]'''.
[video|https://www.youtube.com/watch?v=lu6sjxZN_vI]


###Tools Required:

 - P2 Pentalobe Screwdriver iPhone

 - Phillips #000 Screwdriver

 - iFixit Opening Tool

 - Suction Handle

 - Spudger


###Parts Required:

 - iPhone 5c Home Button Bracket

 - iPhone 5 and 5c Home Button


## Taping the display glass
If your display glass is cracked, keep further breakage contained and prevent bodily harm during your repair by taping the glass.
Lay overlapping strips of clear packing tape over the iPhone's display until the whole face is covered.
This will keep glass shards contained and provide structural integrity when prying and lifting the display.
Wear safety glasses to protect your eyes from any glass shaken free during the repair.",iPhone_5c_Home_Button_Replacement,267
iPhone_5c_Home_Button_Replacement_1,"## Removing the Pentalobe screws
Before you proceed, discharge your iPhone battery below 25%. A charged lithium-ion battery can catch fire and/or explode if accidentally punctured.
Power off your iPhone before beginning disassembly.
Remove the two 3.8 mm P2 Pentalobe screws on either side of the Lightning connector.


## Starting the iSclack Opening Procedure
The next two steps demonstrate using the [product|IF145-243|iSclack], a great tool for safely opening the iPhone 5c that we recommend for anyone doing more than one repair on an iPhone 5, 5s, or 5c. '''If you aren't using the iSclack, skip to [guide|21068|Step 5|stepid=56987].'''
Close the handle on the iSclack, opening the suction-cup jaws.
Place the bottom of your iPhone in between the suction cups, against the plastic depth gauge.
The top suction cup should rest just above the home button.
Open the handles to close the jaws of the iSclack. Center the suction cups and press them firmly onto the top and bottom of the iPhone.",iPhone_5c_Home_Button_Replacement,256
iPhone_5c_Home_Button_Replacement_2,"## Finishing the iSclack Opening Procedure
Hold onto your iPhone securely and close the handle of the iSclack to separate the suction cups, pulling the front panel up from the rear case.
The iSclack is designed to safely open your iPhone just enough to separate the pieces, but not enough to damage any cables.
Peel the two suction cups off your iPhone.
'''Skip the next three steps and continue on to [guide|21068|Step 8|stepid=58233].'''


## Manual Opening Procedure
Press a suction cup onto the screen, just above the home button.
Be sure the cup is completely on the screen to get a tight seal.


## Start lifting the front panel assembly
Make sure the suction cup is firmly attached to the front panel assembly.
While holding the iPhone down with one hand, pull up on the suction cup to slightly separate the front panel assembly from the rear case.
Take your time and apply firm, constant force. The display assembly is a much tighter fit than most devices.
With a plastic opening tool, begin to gently pry the rear case down, away from the display assembly, while you pull up with the suction cup.
There are several clips attaching the front panel assembly to the rear case, so you may need to use a combination of the suction cup and plastic opening tool to free the front panel assembly.",iPhone_5c_Home_Button_Replacement,289
iPhone_5c_Home_Button_Replacement_3,"## Step 7
Pull the plastic nub to release the vacuum seal on the suction cup.
Remove the suction cup from the display assembly.


## Opening up the phone
Lift the home button end of the front panel up to gain access to the connectors near the top of the phone.
Open the display to about a 90º angle, and lean it against something to keep it propped up while you're working on the phone.
In a pinch, you can use an unopened canned beverage to hold the display.
Add a rubber band to keep the display securely in place while you work. This prevents undue strain on the display cables.


## Step 9
Remove the two 1.6 mm Phillips #000 screws securing the metal battery connector bracket to the logic board.


## Step 10
Remove the metal battery connector bracket from the iPhone.


## Disconnecting the battery connector
Use a spudger or a clean fingernail to gently pry the battery connector up from its socket on the logic board.
Be very careful to only pry up on the battery connector itself and not the socket on the logic board. If you pry up on the logic board socket or the board itself, you may destroy the socket or damage nearby components on the board.",iPhone_5c_Home_Button_Replacement,256
iPhone_5c_Home_Button_Replacement_4,"## Step 12
Remove the following  Phillips #000 screws securing the front panel assembly cable bracket to the logic board:
Two 1.3 mm screws
One 1.7 mm screw
One 3.25 mm screw
It is especially important to keep track of your screws in this step for reassembly. Accidentally using the 3.25 mm screw or the 1.7 mm screw in the '''bottom right''' hole will result in significant damage to the logic board causing the phone to no longer boot properly.
Be careful not to over-tighten the screws. If they don't fit easily when you are securing them, they may be the wrong size—don't force them.


## Step 13
Remove the front panel assembly cable bracket from the logic board.


## Disconnecting the front panel assembly cables
Use a plastic opening tool or a fingernail to disconnect the front-facing camera and sensor cable connector.
Be sure to '''only''' pry up on the connector, and not on the socket on the logic board.",iPhone_5c_Home_Button_Replacement,221
iPhone_5c_Home_Button_Replacement_5,"## Step 15
Make sure the battery is disconnected before you disconnect or reconnect the cables in this step.
Use a plastic opening tool or a fingernail to disconnect the LCD cable connector.
The LCD and Digitizer connectors are on the same cable assembly, so prying the LCD connector up should disconnect both connectors. Double check that the two cables are fully disconnected before removing the display.
When reassembling your phone, the LCD cable may pop off its connector. A blank screen, or white lines on the display could be caused by a loose connection. Should this happen, reconnect the cable and power cycle your phone. The best way to power cycle your phone is to disconnect and reconnect the battery.


## Separating front panel assembly and rear case
Remove the front panel assembly from the rear case.


## Step 1
Remove the two 1.3 mm Phillips #000 screws securing the home button bracket to the display assembly.",iPhone_5c_Home_Button_Replacement,202
iPhone_5c_Home_Button_Replacement_6,"## Step 1
Remove the two 1.3 mm Phillips #000 screws securing the home button bracket to the display assembly.


## Step 2
Use a plastic opening tool to pry the edge of the home button ribbon cable up from the display assembly.
Start under the contact points on the right and work to the left.
Starting from the left and going right may rip your ribbon cable. The contacts are well adhered to the front panel and should be peeled up first.
If you have trouble sliding the plastic opening tool under the contact points, flip the tool over and gently push against the right side of the contact cable to loosen the adhesive, then try again.


## Step 3
Remove the home button ribbon cable from the display assembly.
If you're installing a new home button ribbon cable, be sure to keep the metal bracket and transfer it to your new ribbon cable during reassembly.


## Step 1
Gently push the top right corner of the home button up away from the front panel.
Do not push the home button all the way through; you only need to get a corner free so that you can pry it out with a spudger.
This membrane is very thin. If you feel like you are going to tear the button, apply heat and try again.",iPhone_5c_Home_Button_Replacement,261
iPhone_5c_Home_Button_Replacement_7,"## Step 2
Peel the home button the rest of the way off of the display by prying gently with a spudger.


## Step 3
Remove the home button assembly from the front panel.
To reassemble your device, follow these instructions in reverse order.",iPhone_5c_Home_Button_Replacement,57
How_to_replace_your_iPhone_5_battery_0,"# How to replace your iPhone 5 battery
Bring life back to your iPhone 5 with a new battery. If your battery is swollen, [[What to do with a swollen battery|take appropriate precautions|new_window=true]].

This guide instructs you to detach the front panel assembly; this is intended to prevent damage to the display cables. If you feel comfortable supporting the display carefully while peeling the battery out of the body, skip the display removal (steps 13-16) and go to the battery removal steps.

'''For optimal performance, after completing this guide, [[Battery Calibration|calibrate]] your newly installed battery:''' Charge it to 100% and keep charging it for at least two more hours. Then use your iPhone until it shuts off due to low battery. Finally, charge it uninterrupted to 100%.

You can also use this guide to replace the '''[guide|10587|battery connector bracket|stepid=133256]'''.

[video|https://www.youtube.com/watch?v=6ogE8USs2Vs]


###Tools Required:

 - Clampy - Anti-Clamp

 - Phillips #000 Screwdriver",How_to_replace_your_iPhone_5_battery,265
How_to_replace_your_iPhone_5_battery_1,"###Tools Required:

 - Clampy - Anti-Clamp

 - Phillips #000 Screwdriver

 - iFixit Opening Tool

 - Suction Handle

 - P2 Pentalobe Screwdriver iPhone

 - Anti-Static Project Tray


###Parts Required:

 - iPhone 5 Battery

 - iPhone 5 Battery Connector Bracket",How_to_replace_your_iPhone_5_battery,66
How_to_replace_your_iPhone_5_battery_2,"## Taping the display glass
If your display glass is cracked, keep further breakage contained and prevent bodily harm during your repair by taping the glass.
Lay overlapping strips of clear packing tape over the iPhone's display until the whole face is covered.
Wear safety glasses to protect your eyes from any glass shaken free during the repair.


## Remove the Pentalobe screws
Before you proceed, discharge your iPhone battery below 25%. A charged lithium-ion battery can catch fire and/or explode if accidentally punctured.
Power off your iPhone before beginning disassembly.
Remove the two 3.6 mm Pentalobe screws next to the Lightning connector.


## How to prevent display separation
In the following steps you will be pulling the display up out of the phone body. The display is composed of a glass screen and a plastic bezel with metal clips.
Regardless of the tool you use, you need to be sure you pull up the entire display.
If the glass begins to separate from the plastic, as shown in the first image, slide a plastic opening tool between the plastic frame and the metal phone body to pry the metal clips out of the case.
If you are reassembling a phone with a separated display bezel, you may want to place a thin strip of adhesive between the plastic bezel and the glass to keep the phone closed.",How_to_replace_your_iPhone_5_battery,281
How_to_replace_your_iPhone_5_battery_8,"## Disconnecting the front panel assembly cables
Make sure the battery is disconnected before you disconnect or reconnect the cables in this step.
Use a plastic opening tool or a fingernail to disconnect the three front panel assembly cables:
Front-facing camera and sensor cable
LCD cable
Digitizer cable
When reassembling your phone, the LCD cable may pop off the connector. This can cause white lines, or nothing at all to appear when powering your phone back on. If that happens, simply reconnect the cable and power cycle your phone. The best way to power cycle your phone is to [guide|10587|disconnect and reconnect the battery|stepid=133257].


## Separating front panel assembly and rear case
Remove the front panel assembly from the rear case.",How_to_replace_your_iPhone_5_battery,171
How_to_replace_your_iPhone_5_battery_9,"## Separating front panel assembly and rear case
Remove the front panel assembly from the rear case.


## Lifting the battery
Use the exposed clear plastic pull tab to peel the battery off the adhesive securing it to the iPhone.
If you are having trouble peeling the battery up or if the tab breaks, apply a few drops of high concentration (over 90%) isopropyl alcohol under the edge of the battery.
Wait about one minute for the alcohol solution to weaken the adhesive. Use an opening tool to gently lift the battery by its edge.
Don't try to forcefully lever the battery out. If needed, apply a few more drops of alcohol to further weaken the adhesive. Never deform or puncture the battery with your pry tool.
If there's any alcohol solution remaining in the phone, carefully wipe it off or allow it to air dry before installing your new battery.
If you still have trouble peeling the battery up, use an iOpener or hair dryer to heat the rear case of the iPhone and soften the adhesive.
Overheating the iPhone may ignite the battery.",How_to_replace_your_iPhone_5_battery,228
How_to_replace_your_iPhone_5_battery_10,"## Prying up the battery
Use the plastic opening tool to '''gently''' pry the battery up, '''only at the outside edge of the phone'''. Prying anywhere else, especially near the logic board, '''may result in damage to the logic board'''.
If the battery doesn't pry easily out of the case, apply a few more drops of isopropyl alcohol.
Pry gently and evenly to avoid deforming the battery. A bent battery can be a fire hazard.
'''Do not''' pry at the top portion of the battery, you risk severing the volume control cables.",How_to_replace_your_iPhone_5_battery,141
How_to_replace_your_iPhone_5_battery_11,"## Removing the battery
Remove the battery.
If your replacement battery came in a plastic sleeve, remove it before installation by pulling it away from the the ribbon cable.
Before you adhere the replacement battery, temporarily reconnect the battery connector to the motherboard socket. This ensures that the battery is properly aligned in its recess.
Adhere the battery, disconnect it, and continue reassembling your device.
During reassembly, make sure the battery is seated firmly against the rear case. This will prevent any damage to other components when reinstalling the front panel assembly.
Perform a [https://www.ifixit.com/Guide/How+to+Force+Restart+an+iPhone+5/44495|hard reset|new_window=true] after reassembly. This can prevent several issues and simplify troubleshooting.
Compare your new replacement part to the original part—you may need to transfer remaining components or remove adhesive backings from the new part before installing.

***To reassemble your device, follow the above steps in reverse order.***

Take your e-waste to an [[E-Waste|R2 or e-Stewards certified recycler|new_window=true]].",How_to_replace_your_iPhone_5_battery,266
How_to_replace_your_iPhone_5_battery_12,"Take your e-waste to an [[E-Waste|R2 or e-Stewards certified recycler|new_window=true]].

Repair didn’t go as planned? Check out our [link|https://www.ifixit.com/Answers/Device/iPhone%205|Answers community] for troubleshooting help.",How_to_replace_your_iPhone_5_battery,79
iPhone_5_Screen_Replacement_0,"# iPhone 5 Screen Replacement
Learn how to replace your iPhone 5 screen. This part comes with the front-facing camera, earpiece speaker and LCD shield plate already installed, making for an easier repair.

All you need to do is remove the old screen and transfer the home button to the new screen.

After successfully replacing the screen, protect it  from scratches by installing a [product|IF118-056|screen protector].

[video|http://youtu.be/-lfP-3z_9Zg]


###Tools Required:

 - P2 Pentalobe Screwdriver iPhone

 - Phillips #000 Screwdriver

 - iFixit Opening Tool

 - Suction Handle

 - Clampy - Anti-Clamp


###Parts Required:

 - iPhone 5 Screen

 - iPhone 5/5c/5s/SE (1st Gen) Screw Set

 - NuGlas Tempered Glass Screen Protector for iPhone 5/5s/5c/SE (1st Gen)


## Taping the display glass
If your display glass is cracked, keep further breakage contained and prevent bodily harm during your repair by taping the glass.
Lay overlapping strips of clear packing tape over the iPhone's display until the whole face is covered.
Wear safety glasses to protect your eyes from any glass shaken free during the repair.",iPhone_5_Screen_Replacement,272
iPhone_5_Screen_Replacement_7,"## Disconnecting the front panel assembly cables
Make sure the battery is disconnected before you disconnect or reconnect the cables in this step.
Use a plastic opening tool or a fingernail to disconnect the three front panel assembly cables:
Front-facing camera and sensor cable
LCD cable
Digitizer cable
When reassembling your phone, the LCD cable may pop off the connector. This can cause white lines, or nothing at all to appear when powering your phone back on. If that happens, simply reconnect the cable and power cycle your phone. The best way to power cycle your phone is to [guide|10587|disconnect and reconnect the battery|stepid=133257].


## Separating front panel assembly and rear case
Remove the front panel assembly from the rear case.
To reassemble your device, follow these instructions in reverse order.",iPhone_5_Screen_Replacement,185
iPhone_5_Logic_Board_Replacement_0,"# iPhone 5 Logic Board Replacement
Resurrect your iPhone 5 with a new logic board.


###Tools Required:

 - Clampy - Anti-Clamp

 - P2 Pentalobe Screwdriver iPhone

 - SIM Card Eject Tool

 - Phillips #000 Screwdriver

 - iFixit Opening Tool

 - Suction Handle

 - Spudger

 - Standoff Screwdriver for iPhones

 - iOpener


###Parts Required:

 - iPhone 5 Logic Board


## Taping the display glass
If your display glass is cracked, keep further breakage contained and prevent bodily harm during your repair by taping the glass.
Lay overlapping strips of clear packing tape over the iPhone's display until the whole face is covered.
Wear safety glasses to protect your eyes from any glass shaken free during the repair.


## Remove the Pentalobe screws
Before you proceed, discharge your iPhone battery below 25%. A charged lithium-ion battery can catch fire and/or explode if accidentally punctured.
Power off your iPhone before beginning disassembly.
Remove the two 3.6 mm Pentalobe screws next to the Lightning connector.",iPhone_5_Logic_Board_Replacement,235
iPhone_5_Logic_Board_Replacement_1,"## How to prevent display separation
In the following steps you will be pulling the display up out of the phone body. The display is composed of a glass screen and a plastic bezel with metal clips.
Regardless of the tool you use, you need to be sure you pull up the entire display.
If the glass begins to separate from the plastic, as shown in the first image, slide a plastic opening tool between the plastic frame and the metal phone body to pry the metal clips out of the case.
If you are reassembling a phone with a separated display bezel, you may want to place a thin strip of adhesive between the plastic bezel and the glass to keep the phone closed.",iPhone_5_Logic_Board_Replacement,143
iPhone_5_Logic_Board_Replacement_10,"## Removing the battery
Remove the battery.
If your replacement battery came in a plastic sleeve, remove it before installation by pulling it away from the the ribbon cable.
Before you adhere the replacement battery, temporarily reconnect the battery connector to the motherboard socket. This ensures that the battery is properly aligned in its recess.
Adhere the battery, disconnect it, and continue reassembling your device.
During reassembly, make sure the battery is seated firmly against the rear case. This will prevent any damage to other components when reinstalling the front panel assembly.
Perform a [https://www.ifixit.com/Guide/How+to+Force+Restart+an+iPhone+5/44495|hard reset|new_window=true] after reassembly. This can prevent several issues and simplify troubleshooting.


## Step 1
Use the tip of a spudger to pry the cellular data antenna cable connector up from its socket on the logic board, just above the speaker enclosure.


## Step 2
Remove the following two screws securing the top logic board bracket to the rear case:
One 1.5 mm Phillips screw
One 2.3 mm Phillips screw",iPhone_5_Logic_Board_Replacement,251
iPhone_5_Logic_Board_Replacement_11,"## Step 2
Remove the following two screws securing the top logic board bracket to the rear case:
One 1.5 mm Phillips screw
One 2.3 mm Phillips screw


## Step 3
Remove the bracket from the top of the logic board.
Be sure not to break off the tiny grounding tab that sticks up off of the bracket next to the rear facing camera.
On newer models, the bracket may be attached to the camera housing and will not come completely out.


## Step 4
Use the flat end of a spudger to disconnect the following three cables from the logic board:
Upper interconnect cable
Button assembly cable
Lower interconnect cable


## Step 5
Remove the two 1.3 mm Phillips screws from the inner top of the rear case.


## Step 6
Remove the single 1.2 mm Phillips screw remaining in the mid-section logic board bracket.


## Step 7
Remove the mid-section bracket from the logic board.


## Step 8
Use a spudger to pry the Lightning connector cable connector up from its socket on the logic board.
Gently peel the cable back and out of the way of the logic board.",iPhone_5_Logic_Board_Replacement,239
iPhone_5_Logic_Board_Replacement_12,"## Step 8
Use a spudger to pry the Lightning connector cable connector up from its socket on the logic board.
Gently peel the cable back and out of the way of the logic board.


## Step 9
Depress the SIM card release on the right side of the iPhone with a SIM card eject tool or a bent paperclip to eject the SIM card tray.
Alternatively, you can press the SIM card eject lever from the inside with the flat end of a spudger.
Remove the SIM card tray from the iPhone.


## Step 10
Remove the following screws securing the logic board to the rear case:
Two 2.3 mm Phillips screws
Two 2.7 mm standoff screws
Standoff screws are best removed using a [https://www.ifixit.com/Store/Tools/Standoff-Screwdriver-for-iPhones/IF145-388?o=4|standoff screwdriver|new_window=true] or bit.
In a pinch, a small flathead screwdriver will do the job—but use extra caution to ensure it doesn't slip and damage surrounding components.
One non-magnetic 2.7 mm standoff screw
Be sure to put this screw back in its original position at the top of the logic board. A magnetized screw may interfere with the digital compass.",iPhone_5_Logic_Board_Replacement,285
iPhone_5_Logic_Board_Replacement_13,"## Step 11
Rotate the logic board assembly toward the battery side of the rear case.
Do not attempt to completely remove the logic board assembly from the rear case, yet; there is still one cable connected to the underside of the logic board.
The flash surround is adhered to the flash unit and the rear case. If it stays on the rear case remove with [product|IF145-020|tweezers] and mount it back on the flash unit.
''Note: when reassembling your device, be sure that the lower interconnect cable is not tucked underneath the logic board.''


## Step 12
Use the tip of a spudger to pry the Wi-Fi antenna cable connector up from its socket on the underside of the logic board.


## Step 13
Remove the logic board assembly from the rear case.
While your logic board is out of your phone, keep it on a grounded [http://www.ifixit.com/Tools/Anti-Static-Mat/IF145-036|anti-static mat] to prevent any damage to the circuitry.


## Step 1
Remove two 1.1 mm Phillips screws securing the rear-facing camera bracket to the logic board.


## Step 2
Remove the rear-facing camera bracket from the logic board.",iPhone_5_Logic_Board_Replacement,274
iPhone_5_Logic_Board_Replacement_14,"## Step 1
Remove two 1.1 mm Phillips screws securing the rear-facing camera bracket to the logic board.


## Step 2
Remove the rear-facing camera bracket from the logic board.


## Step 3
Use the flat end of a spudger to disconnect the rear-facing camera cable from its socket on the logic board.


## Step 4
Remove the rear-facing camera from the logic board.
Your replacement part may not come with the flash surround—if not, remove it from the old camera and transfer it to your replacement.


## Step 1
Use the flat end of a spudger to disconnect the bottoms of the interconnect cables from their sockets on the logic board.


## Step 2
Remove the two interconnect cables from the logic board.


## Step 3
The bare logic board remains.
To reassemble your device, follow these instructions in reverse order.",iPhone_5_Logic_Board_Replacement,191
iPhone_5_LCD_and_Digitizer_Replacement_0,"# iPhone 5 LCD and Digitizer Replacement
For an easier repair, use our [product|IF118-028|fix kit|new_window=true] and follow this [guide|10588|shorter guide] to replace your iPhone 5’s entire screen.

For more advanced fixers, this guide will help you replace ''only'' the iPhone’s LCD + digitizer assembly (a.k.a. the bare “front panel”). This requires you to transfer several components from your original screen to the new one before installing it—including the front-facing camera, earpiece speaker, LCD shield plate, and home button assembly.

You can also use this guide to replace the [guide|10906|front panel assembly cable bracket|stepid=38524].

Need a guide for the [guide|22096|iPhone 5s LCD and digitizer] instead? We got you covered!

[video|http://youtu.be/-lfP-3z_9Zg]


###Tools Required:

 - Clampy - Anti-Clamp

 - Phillips #000 Screwdriver

 - iFixit Opening Tool

 - Suction Handle

 - P2 Pentalobe Screwdriver iPhone

 - Anti-Static Project Tray


###Parts Required:

 - iPhone 5 LCD and Digitizer",iPhone_5_LCD_and_Digitizer_Replacement,279
iPhone_5_LCD_and_Digitizer_Replacement_8,"## Step 4
There is a small, black plastic spacer underneath the metal bracket at the upper screw. The upper screw goes through the metal bracket then through this plastic spacer.


## Step 1
Starting under the earpiece speaker contacts, use a plastic opening tool or the tip of a spudger to pry the front facing camera cable out of the display assembly.
'''Caution:''' Removing the earpiece speaker contacts can cause them to tear. Use extreme caution when peeling the contacts up.


## Step 2
Remove the front-facing camera and rear microphone assembly.
If you are installing a new part, your new part may have two tabs with holes in it used for manufacturing purposes. These tabs can be cut off with scissors.
There is a small, square plastic and metal holder for the proximity sensor. This holder is essential for the proximity sensor to function correctly.
If replacing the proximity sensor or camera make sure that the holder remains adhered to the back of the display. If it comes off with the old proximity sensor, remove it from the old sensor and use a tiny bit of adhesive to re-attach it to the back of the display.",iPhone_5_LCD_and_Digitizer_Replacement,241
iPhone_5_LCD_and_Digitizer_Replacement_9,"## Step 1
Remove the two 1.3 mm Phillips #000 screws securing the home button bracket to the display assembly.
NOTE: When reinstalling the two 1.3 mm Phillips #000 screws, take care not to over tighten them as they can penetrate the other side of the display.


## Step 2
Use a plastic opening tool to pry the edge of the home button ribbon cable up from the display assembly.
Start on the right, at the area of the ribbon cable between the gold contact points, and work to the left.
Going left to right may rip your ribbon cable as the contacts are well adhered to the front panel.
Prying directly at one gold contact point or the other may break its soldering and pop it off the ribbon cable.
If you have trouble sliding the plastic opening tool under the contact points, flip the tool over and gently push against the right side of the contacts to loosen the adhesive, then try again.


## Step 1
Use a plastic opening tool to pry the home button up from the display assembly.


## Step 2
Remove the home button from the display assembly.


## Step 3
Remove two 1.2 mm Phillips screws from each side of the LCD frame (four total).",iPhone_5_LCD_and_Digitizer_Replacement,254
iPhone_5_LCD_and_Digitizer_Replacement_10,"## Step 2
Remove the home button from the display assembly.


## Step 3
Remove two 1.2 mm Phillips screws from each side of the LCD frame (four total).


## Step 4
Remove the two screws securing the LCD shield plate to the display assembly:
One 1.4 mm Phillips screw
One 2.6 mm Phillips screw


## Step 5
Remove the LCD shield plate from the display assembly.",iPhone_5_LCD_and_Digitizer_Replacement,87
iPhone_5_LCD_and_Digitizer_Replacement_11,"## Step 5
Remove the LCD shield plate from the display assembly.


## Step 6
The bare display assembly remains.
For reassembly, make sure to transfer over the LCD shield, home button, front facing camera assembly, front facing camera lens bezel and earpiece speaker to your new part.
If the replacement screen seems to not fit in the original frame, do not put too much force on the screen, or the glass might crack. Instead, try inserting the screen at a 30° angle, starting at the top. The aim here is to get the three plastic brackets under the metal frame of the phone and move with slight pressure from the sides to the bottom.
Make sure to remove the protective cover from your new display assembly as well as the protective cover on the back of the LCD.
Note: When reassembled, the screen may not turn on. Try fixing this by plugging your phone in, and holding down the power and home buttons at the same time for 20 seconds.
To reassemble your device, follow these instructions in reverse order.",iPhone_5_LCD_and_Digitizer_Replacement,219
iPhone_5c_Battery_Replacement_0,"# iPhone 5c Battery Replacement
Power draining too quickly? Won't hold a charge like it used to? Use this guide to replace the battery in your iPhone 5c. If your battery is swollen, [[What to do with a swollen battery|take appropriate precautions|new_window=true]].

This guide instructs you to remove the front panel assembly, this is intended to prevent damage to the display cables. If you feel comfortable supporting the display carefully while peeling the battery out of the body, skip the display removal and go to the battery removal steps.

'''For optimal performance, after completing this guide, [[Battery Calibration|calibrate]] your newly installed battery:''' Charge it to 100% and keep charging it for at least two more hours. Then use your iPhone until it shuts off due to low battery. Finally, charge it uninterrupted to 100%.

[video|https://www.youtube.com/watch?v=8GZAJF9xed8]


###Tools Required:

 - Phillips #000 Screwdriver

 - Tweezers

 - Spudger

 - P2 Pentalobe Screwdriver iPhone

 - iFixit Opening Tool

 - Suction Handle

 - iOpener

 - Plastic Cards

 - iSclack


###Parts Required:

 - iPhone 5c Battery

 - iPhone 5s/5c/SE (1st Gen) Battery Adhesive Strips",iPhone_5c_Battery_Replacement,299
iPhone_5c_Battery_Replacement_1,"## Taping the display glass
If your display glass is cracked, keep further breakage contained and prevent bodily harm during your repair by taping the glass.
Lay overlapping strips of clear packing tape over the iPhone's display until the whole face is covered.
This will keep glass shards contained and provide structural integrity when prying and lifting the display.
Wear safety glasses to protect your eyes from any glass shaken free during the repair.


## Removing the Pentalobe screws
Before you proceed, discharge your iPhone battery below 25%. A charged lithium-ion battery can catch fire and/or explode if accidentally punctured.
Power off your iPhone before beginning disassembly.
Remove the two 3.8 mm P2 Pentalobe screws on either side of the Lightning connector.",iPhone_5c_Battery_Replacement,162
iPhone_5c_Battery_Replacement_2,"## Starting the iSclack Opening Procedure
The next two steps demonstrate using the [product|IF145-243|iSclack], a great tool for safely opening the iPhone 5c that we recommend for anyone doing more than one repair on an iPhone 5, 5s, or 5c. '''If you aren't using the iSclack, skip to [guide|21068|Step 5|stepid=56987].'''
Close the handle on the iSclack, opening the suction-cup jaws.
Place the bottom of your iPhone in between the suction cups, against the plastic depth gauge.
The top suction cup should rest just above the home button.
Open the handles to close the jaws of the iSclack. Center the suction cups and press them firmly onto the top and bottom of the iPhone.


## Finishing the iSclack Opening Procedure
Hold onto your iPhone securely and close the handle of the iSclack to separate the suction cups, pulling the front panel up from the rear case.
The iSclack is designed to safely open your iPhone just enough to separate the pieces, but not enough to damage any cables.
Peel the two suction cups off your iPhone.
'''Skip the next three steps and continue on to [guide|21068|Step 8|stepid=58233].'''",iPhone_5c_Battery_Replacement,291
iPhone_5c_Battery_Replacement_3,"## Manual Opening Procedure
Press a suction cup onto the screen, just above the home button.
Be sure the cup is completely on the screen to get a tight seal.


## Start lifting the front panel assembly
Make sure the suction cup is firmly attached to the front panel assembly.
While holding the iPhone down with one hand, pull up on the suction cup to slightly separate the front panel assembly from the rear case.
Take your time and apply firm, constant force. The display assembly is a much tighter fit than most devices.
With a plastic opening tool, begin to gently pry the rear case down, away from the display assembly, while you pull up with the suction cup.
There are several clips attaching the front panel assembly to the rear case, so you may need to use a combination of the suction cup and plastic opening tool to free the front panel assembly.


## Step 7
Pull the plastic nub to release the vacuum seal on the suction cup.
Remove the suction cup from the display assembly.",iPhone_5c_Battery_Replacement,210
iPhone_5c_Battery_Replacement_6,"## Step 15
Make sure the battery is disconnected before you disconnect or reconnect the cables in this step.
Use a plastic opening tool or a fingernail to disconnect the LCD cable connector.
The LCD and Digitizer connectors are on the same cable assembly, so prying the LCD connector up should disconnect both connectors. Double check that the two cables are fully disconnected before removing the display.
When reassembling your phone, the LCD cable may pop off its connector. A blank screen, or white lines on the display could be caused by a loose connection. Should this happen, reconnect the cable and power cycle your phone. The best way to power cycle your phone is to disconnect and reconnect the battery.


## Separating front panel assembly and rear case
Remove the front panel assembly from the rear case.


## Step 1
Run the tip of a spudger between the battery and the headphone jack to unfold the battery adhesive tab.


## Step 2
Pull the battery adhesive tab away from the phone.


## Step 3
Cut the black battery adhesive tab between the two white adhesive strips, separating them.",iPhone_5c_Battery_Replacement,242
